"BWB id"	"Titel"
"BWBR0003538"	"Besluit van 15 november 1982, houdende vaststelling van de Premieregeling en aanvullende voorzieningen beroepsmilitairen van de krijgsmacht 1982"
"BWBR0003542"	"KB 9 aug. 1948 Stb. I362"
"BWBR0003546"	"Wet uitvoering Europees Verdrag migrerende werknemers"
"BWBR0003549"	"Wet van 15 december 1982, houdende Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs  voorheen: Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs."
"BWBR0003560"	"Beschikking no J 7164 van 28 december 1982 van de Staatssecretaris van Landbouw en Visserij"
"BWBR0003562"	"Wet van 29 december 1982, houdende machtiging tot mede-oprichting van de Stichting Nederlands Instituut voor Internationale Betrekkingen Clingendael"
"BWBR0003569"	"Beschikking SZW 20 januari 1983, nr. 56 903, Stcrt. 1983, 21"
"BWBR0003569"	"Besch. staatssecretaris SZW 20 jan. 1983 nr. 56903"
"BWBR0003571"	"Besluit van 28 januari 1983, houdende vaststelling van het Vrijstellingsbesluit Noodwet Geneeskundigen"
"BWBR0003614"	"Reg. instelling 12-mijlszone"
"BWBR0003627"	"Vaststellingsbesl. BPR"
"BWBR0003628"	"Binnenvaartpolitieregl."
"BWBR0003630"	"BBRA 1984"
"BWBR0003634"	"Besluit van 4 november 1983, zoals gewijzigd bij Besluit van 8 mei 1989, houdende aanwijzing van soorten van inrichting als bedoeld in artikel 1, tweede lid, en artikel 31, vierde lid, Wet verontreiniging oppervlaktewateren."
"BWBR0003634"	"Besluit houdende aanwijzing van soorten van inrichtingen als bedoeld in art. 1 lid 2 en art. 31 lid 4 WVO"
"BWBR0003641"	"Besluit bestrijding bacterievuur"
"BWBR0003641"	"Besl. bestrijding bacterievuur 1983"
"BWBR0003648"	"Besl. modellen jaarrekening"
"BWBR0003659"	"Wet Behoud Cultuurbezit"
"BWBR0003663"	"Besch. bestrijding bacterievuur 1984"
"BWBR0003674"	"Besl. verfijningen alg. uitkering 1984"
"BWBR0003674"	"Besluit verfijningen algemene uitkering"
"BWBR0003677"	"Besl. afbreking zwangerschap"
"BWBR0003678"	"Besluit representatieve organisaties Wet tarieven gezondheidszorg"
"BWBR0003679"	"Besluit luchtvaartuigtoepassingen bestrijdingsmiddelen 29 mei 1984"
"BWBR0003679"	"Besl. luchtvaartuigtoepassingen bestrijdingsmiddelen"
"BWBR0003694"	"Wet van 7 juli 1994, tot wijziging van de Auteurswet 1912 in verband met de rechtsbescherming van computerprogramma's"
"BWBR0003710"	"Besl. medezeggenschap onderwijs"
"BWBR0003714"	"Wet Opheffing Dertiende Penning"
"BWBR0003718"	"Wet algemene regelen gemeentelijke indeling"
"BWBR0003719"	"Besl. stads- en dorpsvernieuwing"
"BWBR0003720"	"Besl. voorkeursrecht gemeenten"
"BWBR0003728"	"Reg. eisen aan administraties van transacties inzake zeevis"
"BWBR0003728"	"Reg. eisen administraties transacties zeevis"
"BWBR0003737"	"Reg. uitvoer vers vlees 1985"
"BWBR0003737"	"Reg. uitvoer vers vlees en vleesbereidingen"
"BWBR0003737"	"Regeling uitvoer vers vlees 1985"
"BWBR0003738"	"Rw Ned"
"BWBR0003738"	"RwNed"
"BWBR0003738"	"Rijkswet Nederlanderschap"
"BWBR0003738"	"Rwn"
"BWBR0003738"	"Wet Nederlanderschap"
"BWBR0003739"	"Wet 20 dec. 1984 Stb. 657"
"BWBR0003740"	"Wgr"
"BWBR0003766"	"KB 1 febr. 1985 Stb. 84"
"BWBR0003771"	"Rbpo"
"BWBR0003771"	"Rechtspositiebesl. onderwijspersoneel"
"BWBR0003784"	"Reg. contacten individuele gedetineerden en de pers"
"BWBR0003792"	"Besluit van 9 mei 1985, houdende regelen ten aanzien van de invoer van goederen, waarvoor de EEG-regeling actieve veredeling is toegepast of die daaruit of met behulp daarvan zijn verkregen"
"BWBR0003807"	"Besluit overgangsmaatregelen basisonderwijs"
"BWBR0003808"	"Besluit overgangsmaatregelen speciaal onderwijs"
"BWBR0003816"	"Wet Instelling Prov. Flevoland"
"BWBR0003835"	"Besl. uitlaatsystemen motorvoertuigen en bromfietsen"
"BWBR0003839"	"Besl. onderwijsbevoegdheden WVO/OWVO"
"BWBR0003851"	"Beschikking Boekhoudvoorschriften WBO"
"BWBR0003860"	"Besl. werving en selectie"
"BWBR0003871"	"Besl. opleiding rechterlijke ambtenaren"
"BWBR0003889"	"Besluit Ruimtelijke Ordening 1985"
"BWBR0003889"	"Bro 1985"
"BWBR0003891"	"KB 632 van 14 december 1985"
"BWBR0003892"	"Wms"
"BWBR0003896"	"Rijkswet schadeloosstelling en financiële voorzieningen lid van Raad van State"
"BWBR0003906"	"TNO Wet"
"BWBR0003915"	"Besluit van 3 februari 1986, houdende vaststelling van de gezagsgebieden van de militaire autoriteiten"
"BWBR0003919"	"Wet tot intrekking van de Wet openbaar lichaam Rijnmond"
"BWBR0003925"	"Besluit van 21 februari 1986, houdende vaststelling van een algemene maatregel van bestuur als bedoeld in artikel 77, tweede lid, van de Wet op de arbeidsongeschiktheidsverzekering"
"BWBR0003933"	"MOOZ"
"BWBR0003938"	"Besl. staatssecretaris WVC 27 maart 1986 Stcrt. 1986, 61"
"BWBR0003943"	"Besl. effectenhandel"
"BWBR0003943"	"Besluit van 4 april 1986, tot uitvoering van de artikelen 4, 6 en 9 van de Wet effectenhandel"
"BWBR0003954"	"Wet op de internationale bijstandverlening bij de heffing van belastingen"
"BWBR0003954"	"Wet Internationale Bijstandsverlening bij de Heffing van Belastingen"
"BWBR0003955"	"Wet Studiefinanciering"
"BWBR0003955"	"Wsf"
"BWBR0003966"	"Invoeringswet Wet op het hoger beroepsonderwijs"
"BWBR0003969"	"BS bedrijfsopvolgingssituaties"
"BWBR0003969"	"BS bedrijfsopvolgingssituaties onderbezetting"
"BWBR0003977"	"Besl. medefinancieringsreg."
"BWBR0003991"	"Invoeringswet Wet op het wetenschappelijk onderwijs"
"BWBR0003994"	"Wet bodemsanering"
"BWBR0003997"	"Reg. bezwarenprocedure functiewaardering BBRA 1984"
"BWBR0004040"	"Besl. meldingsreg. 1986"
"BWBR0004044"	"NIOAW"
"BWBR0004045"	"NWW"
"BWBR0004046"	"IWS Sociale Zekerheid"
"BWBR0004049"	"Besl. oproepingen, mededelingen en zendingen verzoekschriftprocedure"
"BWBR0004049"	"Besluit van 14 november 1986, tot hernieuwde vaststelling van het Besluit oproepingen en mededelingen verzoekschriftprocedure"
"BWBR0004049"	"Besluit OMV"
"BWBR0004049"	"Besluit oproepingen"
"BWBR0004049"	"OMV"
"BWBR0004058"	"Besluit van 1 december 1986, tot gefaseerde integratie in het Provinciefonds van uitkeringen aan musea"
"BWBR0004061"	"Registratiebesl. dierlijke meststoffen"
"BWBR0004069"	"Regeling gelijkstelling niet gewerkte uren"
"BWBR0004070"	"Besluit SVR van 18 december 1986, Stcrt 1987, 45 (Regeling gelijkstelling niet-gewerkte weken met gewerkte weken)"
"BWBR0004086"	"Besluit van 23 december 1986, houdende regelen met betrekking tot door openbare lichamen te verstrekken financiële gegevens"
"BWBR0004090"	"Besluit van 24 december 1986"
"BWBR0004090"	"KB 24 dec. 1986 Stb. 655"
"BWBR0004090"	"KB van 24 december 1986"
"BWBR0004091"	"Inkomensbesl. IOAW"
"BWBR0004092"	"Inkomensbesl. TW"
"BWBR0004092"	"Inkomensbesluit TW"
"BWBR0004093"	"Besl. beperking kring verzekerden ZFW"
"BWBR0004093"	"Besluit beperking kring verzekerden ZFW"
"BWBR0004096"	"Besl. nadere reg. verlies arbeidsuren"
"BWBR0004137"	"Besl. geluidhinder spoorwegen"
"BWBR0004147"	"Besluit Emissie Eisen Stookinstallaties"
"BWBR0004147"	"Besluit emissie-eisen stookinstallaties Wet inzake de luchtverontreiniging"
"BWBR0004147"	"Besl. emissie-eisen stookinstallaties milieubeheer A"
"BWBR0004161"	"BOW"
"BWBR0004167"	"Inkomensbesl. IOAZ"
"BWBR0004171"	"Meet- en Rekenvoorschrift Railverkeerslawaai"
"BWBR0004172"	"Dagloonregels IWS"
"BWBR0004172"	"Dagloonregelen IWS"
"BWBR0004189"	"Wet Architectentitel"
"BWBR0004195"	"Regelen verzekeringsovereenkomsten PSW"
"BWBR0004195"	"Regeling Verzekeringsovereenkomsten PSW"
"BWBR0004196"	"Binnenschepenbesl."
"BWBR0004197"	"Erkenningsreg. vrijwillige plaatsingen jeugdhulpverlening"
"BWBR0004220"	"Besl. verpakking en aanduiding milieugevaarlijke stoffen en preparaten"
"BWBR0004231"	"Besl. medeverz. ziekenfondsverz."
"BWBR0004231"	"Reg. medeverz. ziekenfondsverz."
"BWBR0004231"	"Reg. medeverz. ziekenfondsverz. 1987"
"BWBR0004231"	"Reg. medeverzekerden ziekenfondsverz."
"BWBR0004231"	"Reg. medeverzekerden ziekenfondsverz. 1987"
"BWBR0004237"	"Mediabesl."
"BWBR0004244"	"Wet Inlichtingen- en Veiligheidsdiensten"
"BWBR0004244"	"Wet op de inlichtingen- en veiligheidsdiensten 1987"
"BWBR0004265"	"Loonadministratiebesl."
"BWBR0004307"	"Min. Besch. 23 maart 1988 Stcrt. 28 maart 1988"
"BWBR0004309"	"Beschikking superheffing"
"BWBR0004309"	"BS 1988"
"BWBR0004317"	"Vgbesl 1998"
"BWBR0004327"	"Besluit LPG-stations Hinderwet"
"BWBR0004328"	"Besluit van 2 mei 1988, houdende richtlijnen voor de Commissie Vervoervergunningen voor vervoer van goederen met binnenschepen"
"BWBR0004350"	"Privacyreg. BVD"
"BWBR0004365"	"Loodswet"
"BWBR0004370"	"Besch. gestructureerd overleg jeugdbeleid particuliere organisaties"
"BWBR0004374"	"Nadere reg. diergeneesmiddelen die clenbuterol bevatten"
"BWBR0004375"	"Besch. uit produktie nemen van bouwland"
"BWBR0004409"	"Uitv.w VN-Folterverdrag"
"BWBR0004409"	"Uitvoeringswet Folteringsverdrag"
"BWBR0004415"	"Besluiten van 26 januari 1987 en 12 oktober 1988"
"BWBR0004415"	"Tijdelijke bijdragereg. provinciale bevordering beeldende kunst"
"BWBR0004417"	"Besl. inrichting en gebruik niet aangewezen luchtvaartterreinen"
"BWBR0004418"	"Besl. centraal fonds volkshuisvesting"
"BWBR0004422"	"Machtigingswet PTT Ned. NV"
"BWBR0004422"	"Machtigingswet PTT Nederland NV"
"BWBR0004423"	"Postwet 1988"
"BWBR0004448"	"Besl. brievenbussen"
"BWBR0004451"	"Besl. draadomroep- en kabelinrichtingen"
"BWBR0004452"	"Besl. alg. richtlijnen post"
"BWBR0004501"	"Besluit organisch-halogeengehalte brandstoffen"
"BWBR0004538"	"Wfv"
"BWBR0004538"	"Wet Financiering Volksverz.en"
"BWBR0004541"	"Kdw"
"BWBR0004575"	"Wwh"
"BWBR0004579"	"Uitv.w EG-Verord. EESV"
"BWBR0004581"	"Wet administratieve handhaving verkeersvoorschriften"
"BWBR0004583"	"Reg. wachtgeld en uitkering bij privatisering"
"BWBR0004593"	"Eindexamenbesl. VWO-HAVO-MAVO-LBO"
"BWBR0004593"	"Eindexamenbesl. VWO-HAVO-MAVO-VBO"
"BWBR0004601"	"Regeling Faciliteit Nederlandse Zeescheepvaart"
"BWBR0004608"	"Wet Jhv"
"BWBR0004613"	"Besluit uitbreiding en beperking kring verzekerden werknemersverzekering"
"BWBR0004613"	"Besluit uitbreiding en beperking kring verzekerden werknemersverzekeringen"
"BWBR0004613"	"Besluit uitbreiding en beperking kring verzekerden werknemersverzekeringen van 23 augustus 1989"
"BWBR0004613"	"Besl. uitbreiding en beperking kring verzekerden werknemersverz."
"BWBR0004613"	"Besl. uitbreiding en beperking kring verzekerden werknemersverz. 1989"
"BWBR0004613"	"Koninklijk Besluit van 23 augustus 1989"
"BWBR0004628"	"Besluit van 29 september 1989, houdende vaststelling van een algemene maatregel van bestuur als bedoeld in artikel 57, derde lid, van de Algemene Arbeidsongeschiktheidswet"
"BWBR0004628"	"Besl. taakverlichting alleenstaande werkenden/AAW"
"BWBR0004632"	"Kiesbesl."
"BWBR0004645"	"Besluit van 7 november 1989, houdende uitvoering van artikel 2, vijfde lid, van de Wegenverkeerswet"
"BWBR0004653"	"Besl. radar- en bochtaanwijzerapparatuur Rijnvaart 1989"
"BWBR0004663"	"Wet 13 dec. 1989 Stb. 556"
"BWBR0004685"	"Besl. beperking verkoop en gebruik tabaksprodukten"
"BWBR0004703"	"Besl. genetisch gemodificeerde organismen WMS"
"BWBR0004703"	"Besluit genetisch gemodificeerde organismen"
"BWBR0004703"	"Besluit GGO"
"BWBR0004703"	"Ontwerp-besluit genetisch gemodificeerde organismen Wet milieugevaarlijke stoffen"
"BWBR0004714"	"Besch. toekenning aanvullende referentiehoeveelheden"
"BWBR0004716"	"Besl. beperkte aansprakelijkheid binnenscheepvaart"
"BWBR0004716"	"Besl. beperkte aansprakelijkheid binnenscheepvaart 1990"
"BWBR0004730"	"WUD 1990"
"BWBR0004746"	"Uitvoeringswet Kinderontvoeringsverdragen"
"BWBR0004746"	"Uitv.w Teruggeleidingsverdragen"
"BWBR0004746"	"Wet 2 mei 1990 Stb. 202"
"BWBR0004759"	"Wet houdende wijziging van de WVO inzake sectorvorming en vernieuwing van het middelbaar beroepsonderwijs alsmede van enige andere wetten"
"BWBR0004766"	"Uitv reg Inv w"
"BWBR0004766"	"Uitv.reg. Inv.w 1990"
"BWBR0004770"	"Inv. Wet 1990"
"BWBR0004770"	"Inv.w"
"BWBR0004770"	"Inv.w 1900"
"BWBR0004770"	"Inv.w 1990"
"BWBR0004770"	"Inv.w. 1990"
"BWBR0004770"	"Inv.ww 1990"
"BWBR0004770"	"IW 1990"
"BWBR0004770"	"Invw 1990"
"BWBR0004770"	"Inw.w 1990"
"BWBR0004771"	"Invoeringswet Inv.w"
"BWBR0004771"	"Invoeringswet Inv.w 1990"
"BWBR0004772"	"Uitv.besl. Inv.w 1990"
"BWBR0004772"	"Uitvoeringsbesluit Iw 1990"
"BWBR0004778"	"Uitv.reg. WWH"
"BWBR0004798"	"Wpolr"
"BWBR0004798"	"Wet op de politieregisters"
"BWBR0004800"	"Leidraad 1990"
"BWBR0004800"	"Leidraad Inv.w 1990"
"BWBR0004800"	"Leidraad Invordering"
"BWBR0004800"	"Leidraad Iw 1990"
"BWBR0004800"	"LI"
"BWBR0004800"	"LI 1990"
"BWBR0004800"	"LIE 1990"
"BWBR0004800"	"LINV"
"BWBR0004806"	"WPUR"
"BWBR0004809"	"WTB"
"BWBR0004815"	"Wkc"
"BWBR0004815"	"Wck"
"BWBR0004825"	"Rvv 1990"
"BWBR0004826"	"BAWB"
"BWBR0004826"	"Bab inzake het wegverkeer"
"BWBR0004828"	"Luxemburgse uitvoeringsvoorschriften belastingverdrag Nederland - Luxemburg"
"BWBR0004829"	"Nederlandse uitvoeringsvoorschriften belastingverdrag Nederland - Luxemburg"
"BWBR0004836"	"Besch. tijdelijke inkomenssteun in de akkerbouw"
"BWBR0004855"	"Besl. kwaliteitsregels jeugdhulpverlening"
"BWBR0004866"	"BTB"
"BWBR0004866"	"Besl. toezicht beleggingsinstellingen 2005"
"BWBR0004866"	"Btb"
"BWBR0004912"	"Besl. gemeentelijke parkeerbel."
"BWBR0004914"	"Rangschikkingsbesl. NSW 1928"
"BWBR0004926"	"Besl. typegoedkeuring navigatielantaarns Rijnvaart 1990"
"BWBR0004990"	"Besl. mestbassins Hw"
"BWBR0004990"	"Besl. mestbassins milieubeheer"
"BWBR0004990"	"Besluit mestbassins Hinderwet"
"BWBR0005022"	"KB 15 maart 1991 Stb. 114"
"BWBR0005047"	"Sanctiebesluit 1991"
"BWBR0005048"	"Invoeringswet Boeken 3"
"BWBR0005048"	"Invoeringswet Boeken 3, 5 en 6 NBW 12e gedeelte"
"BWBR0005083"	"Wet van 15 mei 1991, houdende wijziging van de Wegenverkeerswet"
"BWBR0005096"	"Wet 29 mei 1991 Stb. 282"
"BWBR0005124"	"Reparatiewet AAW"
"BWBR0005130"	"WIR-knip"
"BWBR0005136"	"Besluit houdende wijziging van het Besluit dagscholen v.w.o.-h.a.v.o.-m.a.v.o. en het Besluit l.b.o.-l.a.v.o. in verband met de aanpassing van de voorschriften inzake de berekening van het aantal leraarlessen van 5 juli 1991"
"BWBR0005158"	"Besl. melkrundveehouderijen"
"BWBR0005158"	"Besl. melkrundveehouderijen milieubeheer"
"BWBR0005181"	"Woningwet 1991"
"BWBR0005181"	"Wet van 29 augustus 1991 tot herziening van de Woningwet 1962"
"BWBR0005206"	"Besl. bestrijding schadelijke organismen"
"BWBR0005210"	"Besl. paraveterinairen"
"BWBR0005233"	"Besl. kredietvergoeding"
"BWBR0005234"	"Besl. bestrijding aardappelmoeheid 1991"
"BWBR0005243"	"Wet van 28 oktober 1991 houdende wijziging van de WBO in verband met wijziging van de teldatum"
"BWBR0005251"	"Wet Accijns"
"BWBR0005259"	"Kadasterbesl."
"BWBR0005264"	"Besl. paspoortgelden"
"BWBR0005279"	"UAR-EG 1991"
"BWBR0005283"	"Besl. zorgaanspraken bijzondere ziektekostenverz."
"BWBR0005283"	"Besl. zorgaanspraken bijzondere ziektekostenverz.  onder e"
"BWBR0005283"	"Besluit zorgaanspraken bijzondere ziektekosten"
"BWBR0005283"	"Besluit zorgaanspraken bijzondere ziektekostenverzekering 1991"
"BWBR0005310"	"Warenwetbesl. etikettering levensmiddelen"
"BWBR0005311"	"Besluit van 10 december 1991, houdende wijziging van het Reglement kentekenregistratie (Stb. 1974, 547)"
"BWBR0005321"	"Bouwbesl."
"BWBR0005325"	"Wet nadere voorzieningen m.b.t. tijdstip m.i.v. waterschapsomslagen"
"BWBR0005355"	"Uitv.reg. accijns"
"BWBR0005360"	"Uitv.besl. accijns"
"BWBR0005361"	"Besluit van 20 december 1991"
"BWBR0005361"	"KB 19 febr. 1982 Stb. 67"
"BWBR0005366"	"Roa"
"BWBR0005371"	"Besl. homeopathische farmaceutische producten"
"BWBR0005371"	"Besluit homeopathische farmaceutische producten van 24 december 1991"
"BWBR0005374"	"Asbestbesl. milieubeheer"
"BWBR0005393"	"Scheepvaartregl. Westerschelde 1990"
"BWBR0005394"	"Besluit van 15 januari 1992, houdende wijziging van het Rechtspositiebesluit onderwijspersoneel (Stb. 1985, 110)"
"BWBR0005413"	"Warenbesl. aroma's"
"BWBR0005416"	"gem. wet"
"BWBR0005416"	"Gem.w 1994"
"BWBR0005416"	"Gem.wet"
"BWBR0005423"	"Alg. mandaatreg. defensie 1992"
"BWBR0005428"	"Wet wijziging van de Wet op het voortgezet onderwijs i.v.m. de herziening van het bekostigingsstelsel voor scholen voor v.w.o."
"BWBR0005428"	"Wet wijziging van de Wet op het voortgezet onderwijs i.v.m. de herziening van het bekostigingsstelsel voor scholen voor v.w.o., a.v.o., l.b.o. en m.b.o"
"BWBR0005428"	"Wet  houdende wijziging van de Wet op het voortgezet onderwijs in verband met de herziening van het bekostigingsstelsel voor scholen voor v.w.o., a.v.o., l.b.o. en m.b.o."
"BWBR0005441"	"Formatiebesluit WBO"
"BWBR0005442"	"Formatiebesluit ISOVSO"
"BWBR0005442"	"Besluit van 12 maart 1992, houdende de nieuwe formatieregeling voor scholen voor (voortgezet) speciaal onderwijs Voorheen: Formatiebesluit ISOVSO 1992"
"BWBR0005443"	"WGV"
"BWBR0005446"	"Formatiebesluit dagscholen v.w.o.-a.v.o.-v.b.o"
"BWBR0005465"	"Warenwetbesl. doorstraalde waren"
"BWBR0005483"	"Wet 15 april 1992 Stb. 193"
"BWBR0005484"	"Besl. geluidinformatie huishoudelijke apparaten"
"BWBR0005489"	"PBV"
"BWBR0005495"	"Besl. meldingplichtige bouwwerken"
"BWBR0005495"	"Besluit meldingsplichtige bouwwerken"
"BWBR0005496"	"Besl. goederenvervoer over de weg"
"BWBR0005528"	"Reg. toezicht naleving Tabakswet"
"BWBR0005537"	"awb"
"BWBR0005537"	"AWB"
"BWBR0005538"	"Wet houdende aanpassing van een aantal wetten aan de eerste tranche van de Algemene wet bestuursrecht"
"BWBR0005538"	"Aanp.wet AWB I"
"BWBR0005554"	"Wet 18 juni 1992 Stb. 310"
"BWBR0005554"	"Wet tot wijziging van de WBO en de ISOVSO in verband met de aanpassing in de bekostigingsstelsels"
"BWBR0005568"	"Wijzigingswet Wgh"
"BWBR0005571"	"Interimbijdrageregeling beeldende kunst en vormgeving"
"BWBR0005581"	"Wet Herziening Echtscheidingsprocesrecht"
"BWBR0005583"	"Wet VAR"
"BWBR0005583"	"Wet tot uitbreiding en wijziging van de Wet algemene bepalingen milieuhygiëne en daarmee samenhangende wijzigingen van andere wetten"
"BWBR0005583"	"Wet tot uitbreiding en wijziging Wabm"
"BWBR0005584"	"Wet van 2 juli 1992 tot uitbreiding en wijziging van de Wet algemene bepalingen milieuhygiëne en daarmee samenhangende wijzigingen van andere wetten"
"BWBR0005586"	"Besluit van 3 juli 1992, houdende wijziging van het Rechtspositiebesluit onderwijspersoneel (Stb. 1985, 110) en het Uitvoeringsbesluit W.O.V. (Stb. 1989, 413)"
"BWBR0005587"	"Warenwetbesl. elektrotechnische produkten"
"BWBR0005600"	"Vaststelling van de zomervakanties voor de schooljaren 1992-1993 tot en met 1997-1998"
"BWBR0005607"	"Besl. sociaal beleidskader reorganisatie politiebestel"
"BWBR0005623"	"Besluit van 19 augustus 1992, houdende regels omtrent het register, bedoeld in artikel 11 van de Kaderwet verstrekking financiële middelen EZ"
"BWBR0005645"	"Prov.wet"
"BWBR0005645"	"Provw"
"BWBR0005649"	"Regeling verstrekken leerlinggegevens schooljaar 1993-1994"
"BWBR0005662"	"Gezondheids- en welzijnswet voor dieren (GWD)"
"BWBR0005662"	"Gezondsheids- en Welzijnswet voor dieren"
"BWBR0005662"	"Gwd"
"BWBR0005673"	"Reg. sociaal beleidskader reorganisatie politiebestel"
"BWBR0005686"	"Besluit beheer sociale huursector"
"BWBR0005697"	"Wet verdeling wegenbeheer"
"BWBR0005700"	"Wet bijzondere opneming in psychiatrische ziekenhuizen"
"BWBR0005700"	"Wet bijzondere opneming psychiatrische ziekenhuizen"
"BWBR0005730"	"Aanwijzingen regelgeving"
"BWBR0005733"	"Wet 23 nov. 1992 Stb. 637"
"BWBR0005758"	"Warenwetbesl. bereiding en behandeling van levensmiddelen"
"BWBR0005792"	"Wet Toezicht Kredietwezen"
"BWBR0005802"	"Wet Verbruiksbel. Alcoholvrije Dranken"
"BWBR0005806"	"BPM 1992"
"BWBR0005806"	"Wet BPM"
"BWBR0005806"	"Wet op de belasting van personenauto's en motorvoertuigen 1992"
"BWBR0005807"	"Uitv.besl. BPM"
"BWBR0005807"	"Uitv.besl. BPM 1992"
"BWBR0005813"	"Uitv.reg. BPM 1992"
"BWBR0005822"	"Samenwerkingsverord. 1993"
"BWBR0005822"	"Samenwerkingsverordening 1993: Nederlandse Orde van Advocaten"
"BWBR0005829"	"Ivb milieubeheer"
"BWBR0005829"	"Inrichtingen- en vergunningenbesl. milieubeheer"
"BWBR0005829"	"Inrichtingen- en vergunningenbesluit"
"BWBR0005829"	"Inrichtingen en vergunningenbesluit milieubeheer"
"BWBR0005836"	"Besl. luchtemissies afvalverbranding"
"BWBR0005841"	"Reg. agressieve dieren"
"BWBR0005848"	"Regl. regime grenslogies"
"BWBR0005848"	"Reglement Grenslogies"
"BWBR0005859"	"Vaststelling van de percentages voor de kosten van vervanging van personeel in het schooljaar 1992-1993 aan scholen voor basisonderwijs, voor speciaal en voortgezet speciaal onderwijs en aan scholen voor voorbereidend wetenschappelijk onderwijs, algemeen voortgezet onderwijs en voorbereidend beroepsonderwijs"
"BWBR0005864"	"Sanctiebesch. Servië en Montenegro 1992"
"BWBR0005864"	"Besluit van 28 januari 1993, houdende financiële sancties tegen Servië en Montenegro"
"BWBR0005869"	"Besl. tarieven openbaarheid van bestuur"
"BWBR0005904"	"Wsc"
"BWBR0005904"	"Wet Specifiek Cultuurbeleid"
"BWBR0005910"	"Besl. herplaatsingsbeleid"
"BWBR0005917"	"Wet Internationaal Privaatrecht Zeerecht en Binnenvaartrecht"
"BWBR0005917"	"WIPR"
"BWBR0005917"	"IPR"
"BWBR0005937"	"Wet 31 maart 1993 Stb. 212"
"BWBR0005937"	"Raamwet EEG-voorschriften aanbestedingen (Stb. 1993, 212)"
